Fab,eqp_id,Tool,Model,LotID,Timestamp,FullName,Class,Recipe,Start_Time,End_Time,MSR,MeasTime,MSR_Check,Align_fail,fail_images,total_images,fail_ratio,idp_name,idw_name
M14A,MCD928,MCD928,VERITYSEM_5,DV705711,2025-06-26 13:04:36.678637,GATE/GATE_PROFILE_3D,GATE,GATE_PROFILE_3D,2025-06-26 13:04:36.678637,2025-06-26 13:54:36.678637,20250626_GATE_PROFILE_3D_DV705711,3000,Yes,Pass,47,450,0.1044,/Recipe/GATE/GATE_PROFILE_3D.idp,/Recipe/GATE/GATE_PROFILE_3D.idw
M11B,ECDX792,ECDX792,CG6300,QA520018,2025-07-14 20:49:41.678637,GATE/GATE_CD_28nm,GATE,GATE_CD_28nm,2025-07-14 20:49:41.678637,2025-07-14 21:49:35.678637,20250714_GATE_CD_28nm_QA520018,3594,Yes,None,23,357,0.0644,/Recipe/GATE/GATE_CD_28nm.idp,/Recipe/GATE/GATE_CD_28nm.idw
M11B,ECXDX381,ECXDX381,CG6340,DV183927,2025-06-20 20:49:22.678637,CD/CD_METAL1_5nm,CD,CD_METAL1_5nm,2025-06-20 20:49:22.678637,2025-06-20 21:29:56.678637,20250620_CD_METAL1_5nm_DV183927,2434,Yes,Pass,11,79,0.1392,/Recipe/CD/CD_METAL1_5nm.idp,/Recipe/CD/CD_METAL1_5nm.idw
M15B,ECDX858,ECDX858,CG6360,WF311505,2025-07-13 10:00:19.678637,METAL/METAL2_PITCH,METAL,METAL2_PITCH,2025-07-13 10:00:19.678637,2025-07-13 10:40:10.678637,20250713_METAL2_PITCH_WF311505,2391,Yes,Pass,13,136,0.0956,/Recipe/METAL/METAL2_PITCH.idp,/Recipe/METAL/METAL2_PITCH.idw
M16E,HCDX127,HCDX127,CG6320,WF265092,2025-06-25 20:32:23.678637,OVL/OVL_GATE_CONTACT,OVL,OVL_GATE_CONTACT,2025-06-25 20:32:23.678637,2025-06-25 21:04:21.678637,20250625_OVL_GATE_CONTACT_WF265092,1918,Yes,Pass,6,57,0.1053,/Recipe/OVL/OVL_GATE_CONTACT.idp,/Recipe/OVL/OVL_GATE_CONTACT.idw
M16A,ECXDX381,ECXDX381,CG6300,DV861411,2025-07-08 20:01:58.679636,METAL/METAL3_WIDTH,METAL,METAL3_WIDTH,2025-07-08 20:01:58.679636,2025-07-08 20:22:24.679636,20250708_METAL3_WIDTH_DV861411,1226,Yes,Pass,22,256,0.0859,/Recipe/METAL/METAL3_WIDTH.idp,/Recipe/METAL/METAL3_WIDTH.idw
M15A,ECDX132,ECDX132,CG6320,QA211636,2025-07-03 17:30:48.679636,METAL/METAL1_CD,METAL,METAL1_CD,2025-07-03 17:30:48.679636,2025-07-03 18:30:36.679636,20250703_METAL1_CD_QA211636,3588,Yes,Pass,39,325,0.12,/Recipe/METAL/METAL1_CD.idp,/Recipe/METAL/METAL1_CD.idw
R3,MCD990,MCD990,PROVISION_10,PD495397,2025-06-25 18:59:10.679636,VIA/VIA_CD_7nm,VIA,VIA_CD_7nm,2025-06-25 18:59:10.679636,2025-06-25 19:50:41.679636,20250625_VIA_CD_7nm_PD495397,3091,Yes,Pass,4,64,0.0625,/Recipe/VIA/VIA_CD_7nm.idp,/Recipe/VIA/VIA_CD_7nm.idw
M15A,ECDX132,ECDX132,CG6300,EN926965,2025-06-24 18:36:03.679636,ROUGH/ROUGH_GATE_LWR,ROUGH,ROUGH_GATE_LWR,2025-06-24 18:36:03.679636,2025-06-24 19:16:18.679636,20250624_ROUGH_GATE_LWR_EN926965,2415,Yes,Pass,6,184,0.0326,/Recipe/ROUGH/ROUGH_GATE_LWR.idp,/Recipe/ROUGH/ROUGH_GATE_LWR.idw
M16E,ECXDX350,ECXDX350,CG6360,EN960959,2025-07-02 13:40:01.679636,GATE/GATE_CD_28nm,GATE,GATE_CD_28nm,2025-07-02 13:40:01.679636,2025-07-02 14:09:09.679636,20250702_GATE_CD_28nm_EN960959,1748,Yes,Pass,20,143,0.1399,/Recipe/GATE/GATE_CD_28nm.idp,/Recipe/GATE/GATE_CD_28nm.idw
M15B,ACD448,ACD448,TP4500,EN309365,2025-06-22 16:22:55.679636,ROUGH/ROUGH_GATE_LWR,ROUGH,ROUGH_GATE_LWR,2025-06-22 16:22:55.679636,2025-06-22 16:41:45.679636,20250622_ROUGH_GATE_LWR_EN309365,1130,Yes,Pass,5,232,0.0216,/Recipe/ROUGH/ROUGH_GATE_LWR.idp,/Recipe/ROUGH/ROUGH_GATE_LWR.idw
M10A,ECXDX328,ECXDX328,CG6300,EN795650,2025-06-26 01:12:35.679636,VIA/VIA_CD_7nm,VIA,VIA_CD_7nm,2025-06-26 01:12:35.679636,2025-06-26 01:50:30.679636,20250626_VIA_CD_7nm_EN795650,2275,Yes,Pass,44,344,0.1279,/Recipe/VIA/VIA_CD_7nm.idp,/Recipe/VIA/VIA_CD_7nm.idw
R4,PCD325,PCD325,TP4000,QA393880,2025-06-26 02:17:44.679636,CONTACT/CONTACT_CD_14nm,CONTACT,CONTACT_CD_14nm,2025-06-26 02:17:44.679636,2025-06-26 02:58:37.679636,20250626_CONTACT_CD_14nm_QA393880,2453,Yes,Pass,1,326,0.0031,/Recipe/CONTACT/CONTACT_CD_14nm.idp,/Recipe/CONTACT/CONTACT_CD_14nm.idw
M16E,HCDX716,HCDX716,CG6360,TK579404,2025-07-03 22:30:25.679636,OVL/OVL_VIA_METAL,OVL,OVL_VIA_METAL,2025-07-03 22:30:25.679636,2025-07-03 22:35:59.679636,20250703_OVL_VIA_METAL_TK579404,334,Yes,Pass,5,347,0.0144,/Recipe/OVL/OVL_VIA_METAL.idp,/Recipe/OVL/OVL_VIA_METAL.idw
M14A,HCDX127,HCDX127,CG6380,TK675210,2025-07-11 23:49:02.679636,THICK/THICK_OXIDE,THICK,THICK_OXIDE,2025-07-11 23:49:02.679636,2025-07-12 00:19:00.679636,20250711_THICK_OXIDE_TK675210,1798,Yes,Pass,27,264,0.1023,/Recipe/THICK/THICK_OXIDE.idp,/Recipe/THICK/THICK_OXIDE.idw
M15A,HCDX127,HCDX127,CG6340,DV572623,2025-07-16 02:52:55.679636,PROF/PROF_VIA_TAPER,PROF,PROF_VIA_TAPER,2025-07-16 02:52:55.679636,2025-07-16 03:04:44.679636,20250716_PROF_VIA_TAPER_DV572623,709,Yes,Pass,21,334,0.0629,/Recipe/PROF/PROF_VIA_TAPER.idp,/Recipe/PROF/PROF_VIA_TAPER.idw
M11A,HCDX674,HCDX674,CG6320,EN256812,2025-07-14 21:40:49.679636,VIA/VIA_CD_7nm,VIA,VIA_CD_7nm,2025-07-14 21:40:49.679636,2025-07-14 22:28:52.679636,20250714_VIA_CD_7nm_EN256812,2883,Yes,Pass,32,452,0.0708,/Recipe/VIA/VIA_CD_7nm.idp,/Recipe/VIA/VIA_CD_7nm.idw
M16B,ECDX132,ECDX132,CG6380,WF517754,2025-07-14 09:23:33.679636,OVL/OVL_VIA_METAL,OVL,OVL_VIA_METAL,2025-07-14 09:23:33.679636,2025-07-14 09:45:54.679636,20250714_OVL_VIA_METAL_WF517754,1341,Yes,Pass,31,280,0.1107,/Recipe/OVL/OVL_VIA_METAL.idp,/Recipe/OVL/OVL_VIA_METAL.idw
M14B,ECDX132,ECDX132,CG6340,QA684572,2025-07-19 21:17:03.679636,THICK/THICK_NITRIDE,THICK,THICK_NITRIDE,2025-07-19 21:17:03.679636,2025-07-19 22:08:26.679636,20250719_THICK_NITRIDE_QA684572,3083,No,Pass,196,344,0.5698,/Recipe/THICK/THICK_NITRIDE.idp,/Recipe/THICK/THICK_NITRIDE.idw
R4,MCD384,MCD384,TP4000,DV472358,2025-06-26 07:38:37.679636,GATE/GATE_PROFILE_3D,GATE,GATE_PROFILE_3D,2025-06-26 07:38:37.679636,2025-06-26 07:48:58.679636,20250626_GATE_PROFILE_3D_DV472358,621,Yes,Pass,53,373,0.1421,/Recipe/GATE/GATE_PROFILE_3D.idp,/Recipe/GATE/GATE_PROFILE_3D.idw
M15A,ECDX792,ECDX792,CG6340,EN742053,2025-07-17 13:30:55.679636,CONTACT/CONTACT_CD_14nm,CONTACT,CONTACT_CD_14nm,2025-07-17 13:30:55.679636,2025-07-17 13:57:19.679636,20250717_CONTACT_CD_14nm_EN742053,1584,Yes,Pass,16,186,0.086,/Recipe/CONTACT/CONTACT_CD_14nm.idp,/Recipe/CONTACT/CONTACT_CD_14nm.idw
M15B,PCD303,PCD303,PROVISION_10,DV884225,2025-07-06 13:21:35.679636,METAL/METAL2_PITCH,METAL,METAL2_PITCH,2025-07-06 13:21:35.679636,2025-07-06 13:28:09.679636,20250706_METAL2_PITCH_DV884225,394,Yes,Pass,25,178,0.1404,/Recipe/METAL/METAL2_PITCH.idp,/Recipe/METAL/METAL2_PITCH.idw
M11B,ACD384,ACD384,TP3500,TK516332,2025-07-17 23:44:44.679636,OVL/OVL_M1M2,OVL,OVL_M1M2,2025-07-17 23:44:44.679636,2025-07-17 23:51:31.679636,20250717_OVL_M1M2_TK516332,407,Yes,Pass,1,92,0.0109,/Recipe/OVL/OVL_M1M2.idp,/Recipe/OVL/OVL_M1M2.idw
M10A,MCD925,MCD925,TP4000,EN508783,2025-07-13 07:28:09.679636,THICK/THICK_OXIDE,THICK,THICK_OXIDE,2025-07-13 07:28:09.679636,2025-07-13 08:15:55.679636,20250713_THICK_OXIDE_EN508783,2866,Yes,Pass,0,137,0.0,/Recipe/THICK/THICK_OXIDE.idp,/Recipe/THICK/THICK_OXIDE.idw
M14B,ACD532,ACD532,PROVISION_20,PD589887,2025-07-02 22:18:25.679636,METAL/METAL2_PITCH,METAL,METAL2_PITCH,2025-07-02 22:18:25.679636,2025-07-02 23:00:13.679636,20250702_METAL2_PITCH_PD589887,2508,Yes,Pass,41,373,0.1099,/Recipe/METAL/METAL2_PITCH.idp,/Recipe/METAL/METAL2_PITCH.idw
M16A,MCD990,MCD990,VERITYSEM_4,EN770593,2025-06-20 19:40:15.679636,METAL/METAL2_PITCH,METAL,METAL2_PITCH,2025-06-20 19:40:15.679636,2025-06-20 20:00:45.679636,20250620_METAL2_PITCH_EN770593,1230,Yes,Pass,14,237,0.0591,/Recipe/METAL/METAL2_PITCH.idp,/Recipe/METAL/METAL2_PITCH.idw
M10C,ECXDX204,ECXDX204,CG6340,WF648736,2025-07-10 23:43:41.679636,PROF/PROF_CONTACT_DEPTH,PROF,PROF_CONTACT_DEPTH,2025-07-10 23:43:41.679636,2025-07-11 00:35:38.679636,20250710_PROF_CONTACT_DEPTH_WF648736,3117,Yes,Pass,13,294,0.0442,/Recipe/PROF/PROF_CONTACT_DEPTH.idp,/Recipe/PROF/PROF_CONTACT_DEPTH.idw
R4,VCD204,VCD204,VERITYSEM_4,DV726003,2025-07-02 19:22:07.679636,ROUGH/ROUGH_GATE_LWR,ROUGH,ROUGH_GATE_LWR,2025-07-02 19:22:07.679636,2025-07-02 20:05:23.679636,20250702_ROUGH_GATE_LWR_DV726003,2596,Yes,Pass,45,416,0.1082,/Recipe/ROUGH/ROUGH_GATE_LWR.idp,/Recipe/ROUGH/ROUGH_GATE_LWR.idw
M11B,HCDX674,HCDX674,CG6360,DV183057,2025-07-04 04:01:25.679636,CONTACT/CONTACT_CD_14nm,CONTACT,CONTACT_CD_14nm,2025-07-04 04:01:25.679636,2025-07-04 04:53:09.679636,20250704_CONTACT_CD_14nm_DV183057,3104,Yes,Pass,39,322,0.1211,/Recipe/CONTACT/CONTACT_CD_14nm.idp,/Recipe/CONTACT/CONTACT_CD_14nm.idw
M10A,PCD833,PCD833,TP4500,TK243260,2025-06-29 22:49:09.679636,THICK/THICK_OXIDE,THICK,THICK_OXIDE,2025-06-29 22:49:09.679636,2025-06-29 23:12:43.679636,20250629_THICK_OXIDE_TK243260,1414,Yes,Pass,0,214,0.0,/Recipe/THICK/THICK_OXIDE.idp,/Recipe/THICK/THICK_OXIDE.idw
M10C,ECXDX859,ECXDX859,CG6380,TK207241,2025-07-16 06:38:27.679636,THICK/THICK_NITRIDE,THICK,THICK_NITRIDE,2025-07-16 06:38:27.679636,2025-07-16 06:44:00.679636,20250716_THICK_NITRIDE_TK207241,333,Yes,Pass,9,302,0.0298,/Recipe/THICK/THICK_NITRIDE.idp,/Recipe/THICK/THICK_NITRIDE.idw
R4,PCD833,PCD833,PROVISION_10,PD489438,2025-07-09 11:03:29.679636,VIA/VIA_CD_7nm,VIA,VIA_CD_7nm,2025-07-09 11:03:29.679636,2025-07-09 11:18:27.679636,20250709_VIA_CD_7nm_PD489438,898,Yes,Pass,7,86,0.0814,/Recipe/VIA/VIA_CD_7nm.idp,/Recipe/VIA/VIA_CD_7nm.idw
M14A,ECDX858,ECDX858,CG6320,PD968485,2025-06-26 06:25:05.679636,CD/CD_GATE_28nm,CD,CD_GATE_28nm,2025-06-26 06:25:05.679636,2025-06-26 07:22:43.679636,20250626_CD_GATE_28nm_PD968485,3458,No,Pass,18,67,0.2687,/Recipe/CD/CD_GATE_28nm.idp,/Recipe/CD/CD_GATE_28nm.idw
M16A,VCD881,VCD881,TP3500,EN318572,2025-06-28 18:09:01.679636,VIA/VIA_TAPER_ANGLE,VIA,VIA_TAPER_ANGLE,2025-06-28 18:09:01.679636,2025-06-28 18:24:50.679636,20250628_VIA_TAPER_ANGLE_EN318572,949,Yes,Fail,161,331,0.4864,/Recipe/VIA/VIA_TAPER_ANGLE.idp,/Recipe/VIA/VIA_TAPER_ANGLE.idw
M16E,ECDX132,ECDX132,CG6360,DV308376,2025-06-23 05:22:48.679636,GATE/GATE_CD_28nm,GATE,GATE_CD_28nm,2025-06-23 05:22:48.679636,2025-06-23 05:43:54.679636,20250623_GATE_CD_28nm_DV308376,1266,Yes,Pass,16,135,0.1185,/Recipe/GATE/GATE_CD_28nm.idp,/Recipe/GATE/GATE_CD_28nm.idw
M15A,MCD106,MCD106,TP3500,TK109363,2025-06-28 03:19:04.679636,CD/CD_METAL1_5nm,CD,CD_METAL1_5nm,2025-06-28 03:19:04.679636,2025-06-28 04:16:41.679636,20250628_CD_METAL1_5nm_TK109363,3457,Yes,Pass,9,96,0.0938,/Recipe/CD/CD_METAL1_5nm.idp,/Recipe/CD/CD_METAL1_5nm.idw
M10C,HCDX617,HCDX617,CG6300,DV775885,2025-07-02 11:18:12.679636,PROF/PROF_VIA_TAPER,PROF,PROF_VIA_TAPER,2025-07-02 11:18:12.679636,2025-07-02 11:39:05.679636,20250702_PROF_VIA_TAPER_DV775885,1253,Yes,Pass,43,380,0.1132,/Recipe/PROF/PROF_VIA_TAPER.idp,/Recipe/PROF/PROF_VIA_TAPER.idw
M10C,PCD818,PCD818,TP4500,EN496119,2025-07-11 09:41:26.679636,GATE/GATE_CD_28nm,GATE,GATE_CD_28nm,2025-07-11 09:41:26.679636,2025-07-11 10:16:18.679636,20250711_GATE_CD_28nm_EN496119,2092,Yes,Pass,8,300,0.0267,/Recipe/GATE/GATE_CD_28nm.idp,/Recipe/GATE/GATE_CD_28nm.idw
M14B,ECDX858,ECDX858,CG6380,DV867979,2025-06-23 04:08:36.679636,VIA/VIA_TAPER_ANGLE,VIA,VIA_TAPER_ANGLE,2025-06-23 04:08:36.679636,2025-06-23 04:51:27.679636,20250623_VIA_TAPER_ANGLE_DV867979,2571,Yes,Pass,12,280,0.0429,/Recipe/VIA/VIA_TAPER_ANGLE.idp,/Recipe/VIA/VIA_TAPER_ANGLE.idw
M14B,ECDX132,ECDX132,CG6380,PD100754,2025-06-26 14:05:42.679636,METAL/METAL2_PITCH,METAL,METAL2_PITCH,2025-06-26 14:05:42.679636,2025-06-26 14:53:00.679636,20250626_METAL2_PITCH_PD100754,2838,Yes,Pass,8,172,0.0465,/Recipe/METAL/METAL2_PITCH.idp,/Recipe/METAL/METAL2_PITCH.idw
M15A,ECXDX381,ECXDX381,CG6380,TK649526,2025-06-30 17:30:07.679636,VIA/VIA_CD_7nm,VIA,VIA_CD_7nm,2025-06-30 17:30:07.679636,2025-06-30 18:18:52.679636,20250630_VIA_CD_7nm_TK649526,2925,Yes,Fail,74,387,0.1912,/Recipe/VIA/VIA_CD_7nm.idp,/Recipe/VIA/VIA_CD_7nm.idw
M10C,ECXDX854,ECXDX854,CG6320,TK212255,2025-07-16 09:46:22.679636,VIA/VIA_CD_7nm,VIA,VIA_CD_7nm,2025-07-16 09:46:22.679636,2025-07-16 10:17:53.679636,20250716_VIA_CD_7nm_TK212255,1891,Yes,Pass,36,409,0.088,/Recipe/VIA/VIA_CD_7nm.idp,/Recipe/VIA/VIA_CD_7nm.idw
M11B,ECXDX859,ECXDX859,CG6340,QA852715,2025-06-20 14:51:12.679636,OVL/OVL_M1M2,OVL,OVL_M1M2,2025-06-20 14:51:12.679636,2025-06-20 15:01:39.679636,20250620_OVL_M1M2_QA852715,627,Yes,Pass,19,234,0.0812,/Recipe/OVL/OVL_M1M2.idp,/Recipe/OVL/OVL_M1M2.idw
R4,PCD833,PCD833,PROVISION_20,EN161132,2025-07-19 07:14:34.679636,THICK/THICK_POLY,THICK,THICK_POLY,2025-07-19 07:14:34.679636,2025-07-19 07:40:18.679636,20250719_THICK_POLY_EN161132,1544,Yes,Pass,4,315,0.0127,/Recipe/THICK/THICK_POLY.idp,/Recipe/THICK/THICK_POLY.idw
M16A,VCD320,VCD320,TP4500,PD298663,2025-07-02 04:21:16.679636,ROUGH/ROUGH_GATE_LWR,ROUGH,ROUGH_GATE_LWR,2025-07-02 04:21:16.679636,2025-07-02 05:17:24.679636,20250702_ROUGH_GATE_LWR_PD298663,3368,Yes,Pass,42,442,0.095,/Recipe/ROUGH/ROUGH_GATE_LWR.idp,/Recipe/ROUGH/ROUGH_GATE_LWR.idw
R3,HCDX716,HCDX716,CG6360,EN547820,2025-06-24 13:45:06.679636,OVL/OVL_M1M2,OVL,OVL_M1M2,2025-06-24 13:45:06.679636,2025-06-24 14:24:33.679636,20250624_OVL_M1M2_EN547820,2367,Yes,Pass,23,357,0.0644,/Recipe/OVL/OVL_M1M2.idp,/Recipe/OVL/OVL_M1M2.idw
M16A,HCDX716,HCDX716,CG6340,DV985893,2025-06-26 04:37:33.679636,GATE/GATE_PROFILE_3D,GATE,GATE_PROFILE_3D,2025-06-26 04:37:33.679636,2025-06-26 05:32:06.679636,20250626_GATE_PROFILE_3D_DV985893,3273,Yes,Pass,10,329,0.0304,/Recipe/GATE/GATE_PROFILE_3D.idp,/Recipe/GATE/GATE_PROFILE_3D.idw
M14B,VCD204,VCD204,PROVISION_10,PD569237,2025-06-26 09:28:19.679636,CONTACT/CONTACT_CD_14nm,CONTACT,CONTACT_CD_14nm,2025-06-26 09:28:19.679636,2025-06-26 09:34:25.679636,20250626_CONTACT_CD_14nm_PD569237,366,Yes,Pass,0,204,0.0,/Recipe/CONTACT/CONTACT_CD_14nm.idp,/Recipe/CONTACT/CONTACT_CD_14nm.idw
M14B,ECDX704,ECDX704,CG6320,WF909000,2025-07-04 01:46:40.679636,THICK/THICK_POLY,THICK,THICK_POLY,2025-07-04 01:46:40.679636,2025-07-04 02:30:41.679636,20250704_THICK_POLY_WF909000,2641,Yes,Fail,58,232,0.25,/Recipe/THICK/THICK_POLY.idp,/Recipe/THICK/THICK_POLY.idw
M16B,ECDX132,ECDX132,CG6340,TK344312,2025-07-18 02:35:17.679636,THICK/THICK_NITRIDE,THICK,THICK_NITRIDE,2025-07-18 02:35:17.679636,2025-07-18 02:55:07.679636,20250718_THICK_NITRIDE_TK344312,1190,Yes,Pass,32,455,0.0703,/Recipe/THICK/THICK_NITRIDE.idp,/Recipe/THICK/THICK_NITRIDE.idw
M16B,PCD325,PCD325,TP3500,EN414985,2025-07-17 10:08:30.679636,CD/CD_METAL1_5nm,CD,CD_METAL1_5nm,2025-07-17 10:08:30.679636,2025-07-17 10:36:19.679636,20250717_CD_METAL1_5nm_EN414985,1669,Yes,Pass,36,263,0.1369,/Recipe/CD/CD_METAL1_5nm.idp,/Recipe/CD/CD_METAL1_5nm.idw
R3,ECXDX242,ECXDX242,CG6320,EN990742,2025-07-18 17:42:43.679636,CD/CD_METAL1_5nm,CD,CD_METAL1_5nm,2025-07-18 17:42:43.679636,2025-07-18 18:09:30.679636,20250718_CD_METAL1_5nm_EN990742,1607,Yes,None,32,307,0.1042,/Recipe/CD/CD_METAL1_5nm.idp,/Recipe/CD/CD_METAL1_5nm.idw
M16E,ECXDX204,ECXDX204,CG6300,EN511967,2025-07-12 21:28:31.679636,VIA/VIA_CD_7nm,VIA,VIA_CD_7nm,2025-07-12 21:28:31.679636,2025-07-12 22:00:26.679636,20250712_VIA_CD_7nm_EN511967,1915,Yes,Pass,25,293,0.0853,/Recipe/VIA/VIA_CD_7nm.idp,/Recipe/VIA/VIA_CD_7nm.idw
M15A,ECXDX859,ECXDX859,CG6380,DV189211,2025-06-26 06:18:29.679636,CONTACT/CONTACT_DEPTH,CONTACT,CONTACT_DEPTH,2025-06-26 06:18:29.679636,2025-06-26 06:32:41.679636,20250626_CONTACT_DEPTH_DV189211,852,Yes,Pass,24,252,0.0952,/Recipe/CONTACT/CONTACT_DEPTH.idp,/Recipe/CONTACT/CONTACT_DEPTH.idw
M16B,ECDX658,ECDX658,CG6380,EN649713,2025-07-17 16:59:08.679636,ROUGH/ROUGH_GATE_LWR,ROUGH,ROUGH_GATE_LWR,2025-07-17 16:59:08.679636,2025-07-17 17:26:12.679636,20250717_ROUGH_GATE_LWR_EN649713,1624,Yes,Pass,10,107,0.0935,/Recipe/ROUGH/ROUGH_GATE_LWR.idp,/Recipe/ROUGH/ROUGH_GATE_LWR.idw
M14B,PCD765,PCD765,PROVISION_20,TK436318,2025-06-25 17:20:03.679636,GATE/GATE_CD_28nm,GATE,GATE_CD_28nm,2025-06-25 17:20:03.679636,2025-06-25 18:07:07.679636,20250625_GATE_CD_28nm_TK436318,2824,Yes,Pass,8,369,0.0217,/Recipe/GATE/GATE_CD_28nm.idp,/Recipe/GATE/GATE_CD_28nm.idw
M11B,ECXDX125,ECXDX125,CG6320,EN491979,2025-06-22 10:17:28.679636,PROF/PROF_VIA_TAPER,PROF,PROF_VIA_TAPER,2025-06-22 10:17:28.679636,2025-06-22 10:26:11.679636,20250622_PROF_VIA_TAPER_EN491979,523,Yes,Pass,16,125,0.128,/Recipe/PROF/PROF_VIA_TAPER.idp,/Recipe/PROF/PROF_VIA_TAPER.idw
M14B,HCDX195,HCDX195,CG6300,EN943349,2025-07-05 23:11:02.679636,OVL/OVL_GATE_CONTACT,OVL,OVL_GATE_CONTACT,2025-07-05 23:11:02.679636,2025-07-05 23:30:18.679636,20250705_OVL_GATE_CONTACT_EN943349,1156,Yes,Pass,25,329,0.076,/Recipe/OVL/OVL_GATE_CONTACT.idp,/Recipe/OVL/OVL_GATE_CONTACT.idw
M15B,ECDX132,ECDX132,CG6380,QA865380,2025-06-28 05:11:05.679636,PROF/PROF_VIA_TAPER,PROF,PROF_VIA_TAPER,2025-06-28 05:11:05.679636,2025-06-28 05:55:52.679636,20250628_PROF_VIA_TAPER_QA865380,2687,Yes,Pass,4,180,0.0222,/Recipe/PROF/PROF_VIA_TAPER.idp,/Recipe/PROF/PROF_VIA_TAPER.idw
R4,HCDX195,HCDX195,CG6320,EN747983,2025-07-06 04:09:45.679636,THICK/THICK_OXIDE,THICK,THICK_OXIDE,2025-07-06 04:09:45.679636,2025-07-06 04:41:16.679636,20250706_THICK_OXIDE_EN747983,1891,Yes,Pass,20,387,0.0517,/Recipe/THICK/THICK_OXIDE.idp,/Recipe/THICK/THICK_OXIDE.idw
M14A,ECXDX328,ECXDX328,CG6300,EN505298,2025-07-04 06:16:38.679636,ROUGH/ROUGH_SIDEWALL_LER,ROUGH,ROUGH_SIDEWALL_LER,2025-07-04 06:16:38.679636,2025-07-04 06:43:10.679636,20250704_ROUGH_SIDEWALL_LER_EN505298,1592,Yes,Pass,2,95,0.0211,/Recipe/ROUGH/ROUGH_SIDEWALL_LER.idp,/Recipe/ROUGH/ROUGH_SIDEWALL_LER.idw
M16A,PCD559,PCD559,VERITYSEM_5,EN122532,2025-06-21 00:29:02.679636,CD/CD_CONTACT_14nm,CD,CD_CONTACT_14nm,2025-06-21 00:29:02.679636,2025-06-21 01:07:28.679636,20250621_CD_CONTACT_14nm_EN122532,2306,Yes,Pass,23,227,0.1013,/Recipe/CD/CD_CONTACT_14nm.idp,/Recipe/CD/CD_CONTACT_14nm.idw
M11B,HCDX716,HCDX716,CG6340,QA389279,2025-06-21 21:06:33.679636,CD/CD_VIA_7nm,CD,CD_VIA_7nm,2025-06-21 21:06:33.679636,2025-06-21 21:13:33.679636,20250621_CD_VIA_7nm_QA389279,420,Yes,Pass,3,165,0.0182,/Recipe/CD/CD_VIA_7nm.idp,/Recipe/CD/CD_VIA_7nm.idw
M10A,PCD303,PCD303,TP4000,EN500773,2025-07-01 04:52:55.679636,METAL/METAL3_WIDTH,METAL,METAL3_WIDTH,2025-07-01 04:52:55.679636,2025-07-01 05:26:24.679636,20250701_METAL3_WIDTH_EN500773,2009,Yes,Pass,28,209,0.134,/Recipe/METAL/METAL3_WIDTH.idp,/Recipe/METAL/METAL3_WIDTH.idw
M16A,HCDX617,HCDX617,CG6360,TK316800,2025-07-03 06:00:53.679636,PROF/PROF_VIA_TAPER,PROF,PROF_VIA_TAPER,2025-07-03 06:00:53.679636,2025-07-03 06:15:18.679636,20250703_PROF_VIA_TAPER_TK316800,865,Yes,Pass,43,318,0.1352,/Recipe/PROF/PROF_VIA_TAPER.idp,/Recipe/PROF/PROF_VIA_TAPER.idw
M16E,PCD765,PCD765,TP4000,QA265725,2025-07-03 01:55:48.679636,GATE/GATE_CD_28nm,GATE,GATE_CD_28nm,2025-07-03 01:55:48.679636,2025-07-03 02:13:22.679636,20250703_GATE_CD_28nm_QA265725,1054,Yes,Pass,1,422,0.0024,/Recipe/GATE/GATE_CD_28nm.idp,/Recipe/GATE/GATE_CD_28nm.idw
M15A,HCDX338,HCDX338,CG6360,DV564523,2025-06-25 14:15:49.679636,THICK/THICK_OXIDE,THICK,THICK_OXIDE,2025-06-25 14:15:49.679636,2025-06-25 14:33:25.679636,20250625_THICK_OXIDE_DV564523,1056,Yes,Pass,14,365,0.0384,/Recipe/THICK/THICK_OXIDE.idp,/Recipe/THICK/THICK_OXIDE.idw
M16B,MCD990,MCD990,TP4500,TK342129,2025-07-18 06:59:11.679636,CD/CD_VIA_7nm,CD,CD_VIA_7nm,2025-07-18 06:59:11.679636,2025-07-18 07:13:20.679636,20250718_CD_VIA_7nm_TK342129,849,Yes,Pass,40,414,0.0966,/Recipe/CD/CD_VIA_7nm.idp,/Recipe/CD/CD_VIA_7nm.idw
M15B,ECDX858,ECDX858,CG6360,PD244192,2025-07-12 09:36:29.679636,PROF/PROF_GATE_SIDEWALL,PROF,PROF_GATE_SIDEWALL,2025-07-12 09:36:29.679636,2025-07-12 09:42:30.679636,20250712_PROF_GATE_SIDEWALL_PD244192,361,Yes,Pass,18,163,0.1104,/Recipe/PROF/PROF_GATE_SIDEWALL.idp,/Recipe/PROF/PROF_GATE_SIDEWALL.idw
M10A,ECDX658,ECDX658,CG6320,TK560623,2025-06-22 23:05:56.679636,VIA/VIA_TAPER_ANGLE,VIA,VIA_TAPER_ANGLE,2025-06-22 23:05:56.679636,2025-06-22 23:40:07.679636,20250622_VIA_TAPER_ANGLE_TK560623,2051,Yes,Fail,292,426,0.6854,/Recipe/VIA/VIA_TAPER_ANGLE.idp,/Recipe/VIA/VIA_TAPER_ANGLE.idw
